VIN,VB1,C0,R0,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
544.0,863.0,4.0,2.0,564.0,15.0,113.0,32.0,221.0,50.0,536.0,26.0,190.0,21.0,6.948591e-05,22.32631,577079.0,5265529.0,88.5908,41.5094
747.0,746.0,1.0,1.0,218.0,15.0,622.0,1.0,209.0,41.0,321.0,76.0,730.0,18.0,1.571254e-05,22.76953,238315.2,2174501.0,84.7706,40.6446
396.0,867.0,3.0,3.0,509.0,82.0,852.0,64.0,590.0,68.0,287.0,51.0,936.0,37.0,4.442915e-05,61.47723,16783.42,12750420.0,71.1928,29.9456
527.0,727.0,6.0,1.0,631.0,83.0,891.0,22.0,406.0,99.0,753.0,98.0,805.0,13.0,8.683226e-05,40.54087,98416.24,10472090.0,71.4281,16.5513
760.0,520.0,8.0,7.0,473.0,53.0,581.0,97.0,964.0,27.0,478.0,71.0,814.0,81.0,0.0009544454,41.85006,238315.2,560278700.0,0.0,0.0
493.0,799.0,1.0,2.0,836.0,38.0,493.0,44.0,531.0,62.0,340.0,92.0,990.0,84.0,0.0001844056,62.54184,63244.55,95551890.0,84.9836,27.4121
698.0,856.0,1.0,2.0,906.0,85.0,823.0,27.0,709.0,18.0,526.0,83.0,971.0,82.0,5.480109e-05,65.90091,10785.12,19841090.0,69.9445,32.0481
569.0,527.0,7.0,7.0,521.0,72.0,985.0,31.0,135.0,83.0,917.0,86.0,850.0,69.0,0.0002929556,13.32008,1397391.0,39459980.0,432.799,682.572
290.0,752.0,1.0,2.0,932.0,71.0,572.0,9.0,548.0,46.0,204.0,88.0,195.0,8.0,9.721298e-05,58.62011,63244.55,39459980.0,83.9685,44.3076
680.0,829.0,1.0,6.0,953.0,87.0,955.0,50.0,321.0,56.0,251.0,34.0,759.0,17.0,5.131244e-05,61.70203,40642.28,48044980.0,66.8417,28.6103
649.0,444.0,8.0,2.0,593.0,16.0,638.0,45.0,853.0,45.0,636.0,14.0,896.0,3.0,0.0002184129,47.38499,63244.55,10472090.0,91.9383,37.3293
431.0,439.0,1.0,3.0,813.0,79.0,783.0,53.0,606.0,70.0,570.0,11.0,331.0,71.0,0.0007650952,4.410634,12750420.0,12750420.0,0.0,0.0
269.0,856.0,7.0,2.0,811.0,83.0,162.0,95.0,294.0,94.0,323.0,89.0,338.0,20.0,0.0002232294,17.4157,898000.8,6729644.0,86.5264,27.8181
201.0,885.0,1.0,2.0,993.0,63.0,836.0,8.0,582.0,33.0,294.0,97.0,180.0,4.0,8.388998e-06,59.08677,6930.448,4324649.0,60.3217,13.8623
730.0,960.0,1.0,4.0,265.0,68.0,517.0,71.0,921.0,15.0,538.0,45.0,102.0,50.0,2.306281e-05,53.25461,26117.46,10472090.0,75.2856,33.6857
709.0,632.0,2.0,1.0,788.0,93.0,743.0,21.0,723.0,42.0,164.0,37.0,904.0,26.0,0.0002537002,64.20551,40642.28,61404200.0,92.2904,52.0878
722.0,691.0,1.0,3.0,970.0,62.0,879.0,8.0,608.0,33.0,335.0,97.0,235.0,4.0,8.561342e-05,63.36506,26117.46,39459980.0,85.0903,36.2233
717.0,633.0,2.0,1.0,781.0,90.0,831.0,20.0,737.0,42.0,164.0,36.0,890.0,26.0,0.0002234072,52.23175,153147.4,48044980.0,91.4784,53.6176
721.0,638.0,2.0,1.0,206.0,6.0,610.0,9.0,221.0,2.0,763.0,80.0,933.0,17.0,0.000136849,15.90286,898000.8,3383770.0,86.2067,41.3777
679.0,900.0,1.0,1.0,909.0,91.0,822.0,27.0,742.0,18.0,518.0,83.0,969.0,84.0,2.470502e-05,64.14121,6930.448,10472090.0,61.7776,15.4728
222.0,742.0,7.0,6.0,359.0,12.0,581.0,15.0,755.0,41.0,481.0,66.0,321.0,92.0,0.000135407,17.85899,238315.2,1785947.0,34.2449,15.8943
852.0,684.0,8.0,3.0,414.0,53.0,747.0,23.0,943.0,17.0,792.0,17.0,897.0,92.0,7.036868e-05,18.04703,153147.4,1147697.0,142.685,20.62
554.0,865.0,1.0,2.0,319.0,30.0,538.0,46.0,623.0,62.0,350.0,91.0,989.0,84.0,6.53992e-05,62.88893,40642.28,39459980.0,62.2325,32.2992
366.0,831.0,1.0,1.0,372.0,17.0,934.0,14.0,882.0,69.0,145.0,98.0,756.0,20.0,2.996342e-05,56.0215,26117.46,12750420.0,57.9185,17.4172
709.0,746.0,2.0,3.0,909.0,67.0,642.0,23.0,602.0,31.0,181.0,88.0,115.0,11.0,0.0002448726,59.10276,40642.28,231377800.0,110.121,29.6619
452.0,427.0,5.0,7.0,913.0,75.0,565.0,15.0,963.0,3.0,953.0,58.0,388.0,6.0,0.0005544014,-9.272367,-10.0,-10.0,13.8289,9.62024
683.0,686.0,1.0,3.0,989.0,64.0,824.0,9.0,540.0,39.0,385.0,97.0,272.0,4.0,8.868814e-05,63.75425,40642.28,48044980.0,80.411,28.848
875.0,771.0,1.0,1.0,794.0,89.0,887.0,7.0,592.0,43.0,139.0,36.0,909.0,20.0,2.842638e-05,37.33693,153147.4,10472090.0,67.5937,22.5378
353.0,674.0,1.0,1.0,334.0,58.0,862.0,72.0,915.0,30.0,504.0,50.0,835.0,39.0,0.0005119697,20.52339,8193758.0,61404200.0,58.1996,24.1209
502.0,844.0,1.0,1.0,392.0,41.0,473.0,48.0,490.0,59.0,305.0,86.0,952.0,86.0,0.0001048464,62.1888,63244.55,61404200.0,56.598,19.914
903.0,755.0,2.0,1.0,763.0,92.0,878.0,5.0,777.0,36.0,112.0,38.0,960.0,14.0,3.225889e-05,53.54005,16783.42,5265529.0,75.7426,23.0273
655.0,829.0,1.0,3.0,900.0,66.0,788.0,7.0,604.0,29.0,386.0,97.0,179.0,4.0,2.053157e-05,60.55327,10785.12,10472090.0,65.9681,21.1444
218.0,800.0,1.0,2.0,311.0,32.0,520.0,49.0,476.0,65.0,560.0,88.0,985.0,82.0,0.0001752432,42.84491,898000.8,95551890.0,68.319,19.2986
200.0,907.0,1.0,1.0,926.0,78.0,636.0,15.0,602.0,45.0,272.0,84.0,221.0,14.0,1.313519e-05,54.8916,16783.42,6729644.0,60.4808,14.5238
672.0,877.0,1.0,1.0,900.0,66.0,662.0,7.0,603.0,30.0,382.0,85.0,206.0,5.0,9.929728e-06,58.06785,6930.448,5265529.0,56.9139,12.2015
708.0,632.0,2.0,1.0,788.0,93.0,743.0,21.0,738.0,43.0,164.0,38.0,903.0,26.0,0.0002550771,64.49817,40642.28,61404200.0,92.1414,51.9549
754.0,955.0,1.0,2.0,288.0,33.0,559.0,56.0,592.0,32.0,663.0,47.0,127.0,43.0,1.309772e-05,44.86463,63244.55,6729644.0,66.5071,17.4617
307.0,967.0,1.0,2.0,383.0,56.0,523.0,73.0,911.0,40.0,556.0,46.0,103.0,39.0,1.39653e-05,49.12987,40642.28,8193759.0,65.445,22.0225
754.0,275.0,1.0,1.0,914.0,7.0,977.0,53.0,172.0,70.0,611.0,33.0,676.0,17.0,3.276201e-05,-1.185,-10.0,-10.0,88.7447,32.4723
668.0,806.0,1.0,6.0,536.0,12.0,201.0,65.0,214.0,74.0,652.0,39.0,798.0,25.0,0.0001439325,30.00237,1397391.0,61404200.0,59.1843,18.6126
245.0,829.0,4.0,5.0,612.0,82.0,940.0,73.0,394.0,98.0,819.0,89.0,809.0,18.0,7.282605e-05,64.47168,10785.12,30874990.0,88.2856,20.8237
713.0,638.0,2.0,1.0,430.0,72.0,615.0,9.0,240.0,2.0,763.0,30.0,926.0,31.0,0.0002275721,63.6577,26117.46,39459980.0,87.2224,33.6749
484.0,836.0,1.0,2.0,918.0,31.0,472.0,45.0,625.0,59.0,335.0,82.0,997.0,84.0,0.0001115642,62.59831,40642.28,48044980.0,74.1199,39.143
540.0,931.0,1.0,3.0,591.0,11.0,118.0,23.0,162.0,23.0,543.0,50.0,217.0,27.0,1.978869e-05,52.05418,40642.28,12750420.0,60.2214,16.5722
649.0,785.0,1.0,3.0,937.0,65.0,834.0,14.0,582.0,38.0,425.0,96.0,180.0,5.0,5.470641e-05,62.65281,26117.46,30874990.0,69.9586,32.4847
902.0,600.0,6.0,6.0,779.0,92.0,845.0,30.0,313.0,39.0,602.0,20.0,897.0,62.0,3.64512e-05,5.683424,238315.2,304581.6,60.7534,6.05357
207.0,801.0,1.0,1.0,863.0,35.0,494.0,44.0,545.0,63.0,342.0,82.0,629.0,86.0,0.000203301,40.96402,577079.0,61404200.0,78.6005,40.3069
571.0,852.0,2.0,2.0,479.0,90.0,798.0,66.0,592.0,66.0,381.0,49.0,934.0,38.0,5.992359e-05,64.86294,16783.42,25358040.0,52.1696,13.2646
309.0,392.0,2.0,6.0,341.0,93.0,787.0,71.0,156.0,43.0,202.0,86.0,454.0,8.0,0.001680001,10.56457,19841090.0,560278700.0,6.26729,4.03138
208.0,421.0,4.0,1.0,233.0,5.0,236.0,12.0,802.0,44.0,331.0,66.0,919.0,25.0,0.00094662,13.39452,3383769.0,10472090.0,123.435,25.8492
548.0,913.0,1.0,3.0,624.0,11.0,113.0,21.0,156.0,14.0,521.0,54.0,272.0,25.0,2.859711e-05,52.10606,40642.28,16295760.0,60.8537,18.4796
393.0,870.0,5.0,4.0,495.0,78.0,625.0,38.0,915.0,82.0,291.0,87.0,376.0,80.0,6.708744e-05,39.41016,63244.55,5265529.0,121.348,43.7274
210.0,886.0,1.0,1.0,995.0,69.0,631.0,15.0,608.0,43.0,210.0,98.0,201.0,11.0,1.966514e-05,59.56016,10785.12,10472090.0,59.3948,14.197
706.0,607.0,4.0,8.0,828.0,60.0,981.0,69.0,375.0,21.0,994.0,49.0,717.0,8.0,0.0002582646,33.81793,577079.0,148689600.0,15.2462,9.28412
466.0,823.0,2.0,4.0,744.0,59.0,801.0,64.0,607.0,80.0,858.0,88.0,970.0,71.0,9.612041e-05,35.84448,370846.0,25358040.0,57.9107,16.7961
436.0,714.0,2.0,1.0,850.0,77.0,299.0,35.0,385.0,84.0,888.0,85.0,371.0,90.0,0.0003801892,17.69692,3383769.0,19841090.0,68.1403,17.5236
523.0,841.0,1.0,2.0,484.0,33.0,494.0,45.0,625.0,58.0,374.0,24.0,983.0,91.0,6.825283e-05,27.14222,1397391.0,19841090.0,70.0206,49.5676
888.0,770.0,1.0,1.0,814.0,89.0,910.0,13.0,709.0,44.0,168.0,37.0,967.0,14.0,3.471207e-05,58.50658,26117.46,19841090.0,51.0708,13.1056
592.0,939.0,1.0,3.0,591.0,3.0,110.0,23.0,172.0,23.0,543.0,47.0,209.0,27.0,1.5526e-05,48.20224,40642.28,8193759.0,67.3898,18.1022
467.0,887.0,4.0,2.0,598.0,15.0,115.0,33.0,466.0,17.0,532.0,21.0,174.0,23.0,6.718757e-05,57.72654,16783.42,10472090.0,81.3749,32.102
210.0,821.0,1.0,2.0,865.0,30.0,427.0,59.0,545.0,66.0,340.0,18.0,635.0,87.0,0.0001304025,20.3293,2174500.0,19841090.0,86.15,44.0139
490.0,822.0,1.0,2.0,380.0,33.0,526.0,47.0,531.0,59.0,311.0,18.0,967.0,87.0,8.540968e-05,23.98056,2174500.0,25358040.0,77.5164,46.8336
773.0,777.0,1.0,4.0,535.0,13.0,991.0,62.0,171.0,50.0,193.0,30.0,795.0,9.0,5.643964e-05,57.15314,63244.55,30874990.0,67.1875,31.9917
709.0,431.0,3.0,1.0,173.0,13.0,628.0,12.0,225.0,43.0,387.0,81.0,690.0,48.0,0.000201074,18.91407,1397391.0,12750420.0,121.327,18.1636
786.0,798.0,1.0,1.0,603.0,84.0,973.0,14.0,852.0,93.0,109.0,92.0,557.0,32.0,7.243875e-05,54.4961,63244.55,19841090.0,65.8295,52.9008
333.0,778.0,1.0,1.0,372.0,18.0,941.0,14.0,881.0,75.0,386.0,96.0,610.0,48.0,6.5772e-05,30.37638,577079.0,12750420.0,73.3243,52.7276
725.0,761.0,1.0,1.0,193.0,16.0,597.0,8.0,152.0,2.0,693.0,75.0,904.0,23.0,6.796543e-05,16.25148,898000.8,4324649.0,68.7509,22.2717
731.0,775.0,8.0,1.0,977.0,64.0,325.0,47.0,202.0,93.0,333.0,15.0,849.0,51.0,0.0001343091,14.19993,577079.0,3383770.0,89.2764,48.9019
771.0,833.0,1.0,6.0,996.0,6.0,966.0,49.0,345.0,57.0,250.0,33.0,749.0,12.0,2.24566e-05,43.08245,98416.24,10472090.0,73.8943,32.4374
578.0,839.0,1.0,2.0,965.0,31.0,479.0,49.0,535.0,58.0,400.0,82.0,994.0,84.0,0.0001067924,62.8258,40642.28,48044980.0,71.9569,33.6558
333.0,344.0,2.0,4.0,769.0,89.0,798.0,64.0,607.0,28.0,336.0,59.0,970.0,41.0,0.002020033,16.68027,8193758.0,360050100.0,-7.21388,-10.9876
709.0,392.0,1.0,1.0,787.0,53.0,787.0,22.0,156.0,43.0,202.0,37.0,904.0,57.0,0.0002264385,18.50634,5265528.0,39459980.0,115.95,20.2035
443.0,945.0,1.0,3.0,522.0,10.0,122.0,23.0,153.0,16.0,525.0,49.0,255.0,56.0,1.955596e-05,49.77685,40642.28,10472090.0,72.1122,24.9871
762.0,773.0,1.0,3.0,996.0,10.0,999.0,55.0,344.0,51.0,250.0,33.0,774.0,12.0,4.191992e-05,37.17392,238315.2,16295760.0,74.9382,32.5449
313.0,226.0,4.0,3.0,414.0,61.0,861.0,81.0,132.0,19.0,433.0,13.0,227.0,6.0,0.001933095,23.53074,5265528.0,1061540000.0,42.6589,16.4801
918.0,966.0,6.0,8.0,620.0,12.0,896.0,56.0,539.0,44.0,904.0,9.0,528.0,4.0,2.27749e-06,54.24126,1181.114,2779135.0,-62.7769,-6.92313
233.0,665.0,6.0,1.0,197.0,21.0,622.0,49.0,923.0,56.0,994.0,15.0,876.0,32.0,0.0003704524,20.54259,1397391.0,16295760.0,80.7768,34.1096
331.0,954.0,1.0,2.0,273.0,19.0,526.0,57.0,586.0,42.0,527.0,63.0,519.0,50.0,1.193981e-05,59.29924,10785.12,8193759.0,41.8319,8.43657
387.0,857.0,4.0,2.0,738.0,86.0,753.0,64.0,600.0,76.0,316.0,49.0,920.0,38.0,5.729313e-05,63.79228,10785.12,12750420.0,66.6571,16.4911
524.0,902.0,2.0,6.0,271.0,82.0,914.0,25.0,358.0,89.0,323.0,82.0,340.0,16.0,1.215961e-05,48.34322,26117.46,4324649.0,77.5553,34.57
702.0,858.0,2.0,1.0,876.0,84.0,852.0,28.0,499.0,51.0,523.0,69.0,971.0,46.0,3.095901e-05,44.21439,63244.55,8193759.0,63.7217,13.8345
307.0,396.0,2.0,1.0,806.0,58.0,778.0,55.0,606.0,28.0,849.0,2.0,364.0,4.0,0.0009224402,15.34249,8193758.0,181038800.0,84.577,9.01546
721.0,634.0,1.0,1.0,693.0,92.0,738.0,21.0,724.0,44.0,169.0,34.0,929.0,27.0,0.0002373772,53.15423,238315.2,116340400.0,72.2386,52.3928
923.0,734.0,1.0,1.0,796.0,89.0,870.0,21.0,755.0,24.0,102.0,35.0,995.0,21.0,6.310371e-05,61.19929,26117.46,19841090.0,65.7313,23.6147
264.0,752.0,2.0,3.0,926.0,68.0,834.0,15.0,602.0,92.0,179.0,89.0,113.0,20.0,9.919353e-05,28.76629,370846.0,10472090.0,122.271,39.1589
493.0,915.0,3.0,3.0,603.0,13.0,101.0,32.0,437.0,23.0,542.0,64.0,317.0,68.0,5.470337e-05,61.26517,10785.12,8193759.0,93.7851,35.5789
485.0,872.0,1.0,2.0,964.0,30.0,522.0,40.0,492.0,46.0,310.0,88.0,985.0,85.0,5.57673e-05,62.23419,26117.46,25358040.0,68.4433,33.3512
449.0,914.0,2.0,3.0,603.0,14.0,101.0,27.0,456.0,20.0,542.0,65.0,206.0,63.0,5.946615e-05,58.727,16783.42,12750420.0,94.7724,33.2788
770.0,909.0,1.0,3.0,340.0,13.0,749.0,74.0,595.0,18.0,534.0,89.0,127.0,44.0,5.651923e-05,56.3646,40642.28,19841090.0,83.0715,28.9188
725.0,913.0,1.0,3.0,373.0,15.0,385.0,62.0,610.0,14.0,740.0,48.0,127.0,57.0,5.339169e-05,52.63243,63244.55,19841090.0,83.5155,27.5599
663.0,900.0,1.0,1.0,933.0,91.0,822.0,26.0,733.0,17.0,522.0,82.0,981.0,79.0,2.344426e-05,65.75966,6930.448,10472090.0,61.2092,15.094
470.0,857.0,4.0,2.0,496.0,85.0,804.0,64.0,620.0,65.0,377.0,48.0,926.0,38.0,5.452391e-05,64.54513,10785.12,12750420.0,66.205,15.483
791.0,701.0,1.0,1.0,406.0,9.0,506.0,64.0,925.0,12.0,557.0,47.0,819.0,40.0,0.0001909888,60.70579,40642.28,39459980.0,77.0931,27.9272
855.0,787.0,2.0,1.0,919.0,97.0,820.0,50.0,749.0,50.0,996.0,70.0,948.0,45.0,6.896447e-05,35.22463,238315.2,12750420.0,57.6792,16.3888
720.0,742.0,2.0,1.0,440.0,76.0,648.0,9.0,236.0,39.0,713.0,28.0,957.0,36.0,3.391607e-05,14.83696,898000.8,3383770.0,77.5588,27.2974
414.0,837.0,2.0,3.0,508.0,81.0,858.0,64.0,589.0,66.0,277.0,47.0,986.0,38.0,7.239614e-05,61.64191,26117.46,30874990.0,79.6886,37.4173
494.0,800.0,1.0,2.0,411.0,38.0,489.0,44.0,532.0,63.0,349.0,92.0,990.0,87.0,0.0001858265,62.95668,98416.24,116340400.0,81.1584,23.363
387.0,854.0,1.0,3.0,728.0,88.0,840.0,64.0,565.0,71.0,837.0,44.0,882.0,38.0,4.775071e-05,34.24552,577079.0,25358040.0,35.6554,13.2186
204.0,346.0,4.0,2.0,643.0,12.0,628.0,35.0,720.0,93.0,602.0,59.0,316.0,40.0,0.0008515564,13.00852,2174500.0,10472090.0,140.165,23.88
474.0,886.0,1.0,3.0,507.0,4.0,925.0,60.0,589.0,67.0,354.0,42.0,966.0,28.0,2.466299e-05,60.42238,16783.42,12750420.0,46.5252,10.5433
499.0,852.0,2.0,3.0,491.0,82.0,798.0,64.0,581.0,70.0,384.0,49.0,936.0,38.0,5.874797e-05,64.44923,16783.42,25358040.0,68.9098,34.3448
770.0,445.0,4.0,2.0,236.0,14.0,568.0,12.0,169.0,3.0,387.0,82.0,734.0,48.0,0.0006645923,38.48414,238315.2,19841090.0,147.997,17.6088
796.0,839.0,1.0,1.0,243.0,17.0,503.0,66.0,585.0,47.0,687.0,85.0,500.0,49.0,0.0001030559,58.37951,98416.24,48044980.0,48.94,14.0046
706.0,618.0,2.0,1.0,787.0,92.0,772.0,21.0,722.0,42.0,165.0,35.0,909.0,25.0,0.0002593853,60.04807,63244.55,61404200.0,93.2362,52.2461
331.0,839.0,1.0,2.0,377.0,9.0,521.0,68.0,585.0,42.0,724.0,85.0,496.0,48.0,0.0001349904,58.14926,98416.24,48044980.0,68.4944,24.5562
649.0,444.0,8.0,2.0,593.0,15.0,833.0,45.0,964.0,44.0,634.0,86.0,896.0,10.0,0.0003160967,33.21528,153147.4,8193759.0,138.725,8.484
716.0,795.0,2.0,1.0,900.0,98.0,804.0,28.0,725.0,18.0,600.0,82.0,898.0,77.0,0.0001377497,66.96173,16783.42,25358040.0,81.0942,41.6927
869.0,771.0,1.0,1.0,779.0,92.0,886.0,5.0,577.0,41.0,111.0,36.0,975.0,19.0,2.837844e-05,40.40557,98416.24,8193759.0,69.1901,22.2331
553.0,857.0,1.0,2.0,468.0,41.0,538.0,44.0,623.0,59.0,348.0,89.0,946.0,84.0,7.502837e-05,63.42493,40642.28,39459980.0,65.8858,35.8949
714.0,365.0,3.0,1.0,179.0,12.0,605.0,11.0,207.0,41.0,386.0,82.0,961.0,48.0,0.0002011896,20.86229,1397391.0,12750420.0,118.987,17.4863
492.0,891.0,1.0,1.0,988.0,30.0,563.0,42.0,485.0,37.0,372.0,73.0,997.0,87.0,3.827631e-05,62.12593,16783.42,19841090.0,57.4825,13.8511
503.0,886.0,1.0,2.0,473.0,6.0,808.0,67.0,443.0,34.0,251.0,51.0,324.0,38.0,4.839557e-05,57.31292,26117.46,19841090.0,76.4155,35.9024
716.0,789.0,1.0,1.0,902.0,88.0,753.0,28.0,710.0,18.0,592.0,82.0,924.0,77.0,0.0001498744,67.3881,26117.46,48044980.0,64.8632,29.1285
316.0,808.0,1.0,1.0,372.0,15.0,977.0,19.0,881.0,76.0,148.0,97.0,649.0,29.0,6.236098e-05,58.95719,40642.28,19841090.0,66.1332,32.7587
502.0,844.0,1.0,2.0,880.0,41.0,524.0,47.0,490.0,59.0,332.0,85.0,952.0,86.0,9.717724e-05,62.09834,40642.28,48044980.0,73.2052,36.0618
259.0,858.0,6.0,4.0,229.0,84.0,863.0,73.0,287.0,48.0,274.0,73.0,338.0,17.0,6.0845e-05,36.4496,153147.4,8193759.0,119.693,26.0694
583.0,839.0,1.0,2.0,480.0,32.0,577.0,53.0,603.0,59.0,400.0,82.0,988.0,84.0,0.00010374,63.7507,40642.28,61404200.0,69.7491,31.2952
779.0,881.0,1.0,6.0,990.0,7.0,956.0,49.0,305.0,55.0,228.0,32.0,659.0,17.0,1.689389e-05,52.03088,26117.46,8193759.0,65.2104,22.8544
721.0,742.0,2.0,1.0,439.0,76.0,508.0,9.0,239.0,3.0,710.0,28.0,956.0,32.0,0.0001044566,64.24077,16783.42,25358040.0,75.4611,24.7337
481.0,806.0,1.0,1.0,863.0,35.0,474.0,44.0,521.0,62.0,356.0,84.0,990.0,86.0,0.0001700387,62.06519,63244.55,74763430.0,67.4738,37.3318
615.0,855.0,1.0,3.0,983.0,63.0,800.0,10.0,606.0,46.0,186.0,95.0,149.0,4.0,1.732694e-05,59.52535,10785.12,8193759.0,60.7854,16.7878
439.0,885.0,3.0,3.0,507.0,84.0,809.0,64.0,590.0,58.0,353.0,48.0,944.0,38.0,3.28499e-05,62.85104,10785.12,10472090.0,59.5012,13.0388
819.0,861.0,1.0,1.0,903.0,91.0,822.0,27.0,708.0,18.0,519.0,84.0,971.0,71.0,4.546033e-05,65.91864,10785.12,19841090.0,60.3061,16.3304
745.0,773.0,2.0,2.0,198.0,77.0,628.0,24.0,239.0,1.0,298.0,83.0,937.0,31.0,0.0001055921,-5.495084,-10.0,-10.0,97.7826,25.6305
334.0,955.0,1.0,1.0,336.0,67.0,400.0,58.0,603.0,42.0,530.0,64.0,112.0,38.0,1.824561e-05,49.73232,40642.28,12750420.0,60.6824,15.2355
791.0,700.0,1.0,1.0,381.0,10.0,405.0,68.0,883.0,11.0,559.0,46.0,119.0,40.0,0.0002417436,24.7551,898000.8,12750420.0,89.4758,27.4159
920.0,743.0,1.0,1.0,810.0,88.0,948.0,16.0,750.0,27.0,160.0,34.0,922.0,13.0,4.105607e-05,61.04557,16783.42,19841090.0,59.3128,16.3723
732.0,901.0,1.0,1.0,903.0,92.0,803.0,26.0,735.0,18.0,519.0,83.0,971.0,75.0,2.233713e-05,65.9182,6930.448,10472090.0,59.8743,14.4936
418.0,885.0,3.0,3.0,556.0,86.0,803.0,64.0,589.0,66.0,339.0,47.0,944.0,38.0,3.280315e-05,63.6919,6930.448,10472090.0,59.057,13.0066
708.0,640.0,2.0,1.0,945.0,52.0,816.0,90.0,185.0,43.0,303.0,37.0,547.0,28.0,0.0002701746,26.37591,2174500.0,39459980.0,107.683,24.6528
418.0,885.0,3.0,3.0,509.0,84.0,925.0,64.0,589.0,66.0,365.0,48.0,944.0,38.0,2.986337e-05,63.1846,6930.448,10472090.0,61.5281,13.754
554.0,865.0,1.0,2.0,313.0,30.0,538.0,46.0,623.0,62.0,350.0,91.0,989.0,84.0,6.540558e-05,62.85686,40642.28,39459980.0,62.206,32.2688
923.0,754.0,2.0,1.0,788.0,89.0,802.0,21.0,759.0,37.0,117.0,39.0,905.0,16.0,4.710615e-05,61.25841,10785.12,10472090.0,69.9045,19.3845
565.0,881.0,1.0,3.0,589.0,13.0,113.0,20.0,156.0,12.0,532.0,26.0,228.0,20.0,4.404385e-05,53.7277,63244.55,25358040.0,69.2459,39.5293
789.0,419.0,4.0,1.0,236.0,16.0,643.0,12.0,203.0,5.0,395.0,82.0,690.0,48.0,0.0004352023,32.0578,370846.0,10472090.0,110.207,20.7624
439.0,885.0,3.0,3.0,509.0,87.0,856.0,60.0,599.0,66.0,353.0,48.0,944.0,40.0,3.04699e-05,63.10623,6930.448,10472090.0,63.4971,15.1003
747.0,841.0,1.0,5.0,994.0,11.0,983.0,49.0,174.0,58.0,204.0,33.0,691.0,21.0,3.05159e-05,28.39224,577079.0,10472090.0,82.2549,35.073
477.0,863.0,1.0,2.0,788.0,31.0,565.0,44.0,526.0,60.0,302.0,86.0,994.0,84.0,6.464219e-05,61.75691,40642.28,30874990.0,68.1218,39.5329
379.0,811.0,1.0,1.0,441.0,30.0,978.0,24.0,872.0,73.0,215.0,89.0,638.0,25.0,6.00677e-05,61.57877,26117.46,25358040.0,58.3361,22.9082
700.0,737.0,1.0,1.0,900.0,68.0,788.0,10.0,582.0,37.0,402.0,87.0,180.0,1.0,4.085134e-05,25.14219,577079.0,10472090.0,17.9341,3.72721
345.0,857.0,5.0,6.0,648.0,83.0,771.0,76.0,288.0,99.0,329.0,89.0,335.0,15.0,6.353891e-05,59.96513,16783.42,61404200.0,90.7347,20.1102
696.0,760.0,1.0,1.0,429.0,76.0,749.0,8.0,272.0,1.0,725.0,28.0,957.0,32.0,8.029533e-05,29.18477,577079.0,10472090.0,68.4058,20.2181
490.0,795.0,1.0,2.0,413.0,38.0,488.0,47.0,531.0,63.0,331.0,91.0,990.0,88.0,0.0002081536,62.51398,98416.24,148689600.0,79.8917,22.3642
522.0,863.0,1.0,2.0,484.0,31.0,533.0,51.0,576.0,59.0,395.0,83.0,994.0,84.0,7.094371e-05,63.38414,40642.28,39459980.0,61.922,30.3894
494.0,800.0,1.0,2.0,380.0,33.0,530.0,41.0,532.0,53.0,336.0,21.0,967.0,87.0,0.0001060978,24.9801,2174500.0,30874990.0,85.6898,41.7007
392.0,876.0,4.0,3.0,447.0,79.0,801.0,68.0,618.0,74.0,372.0,48.0,843.0,37.0,4.130252e-05,63.41415,6930.448,10472090.0,72.5415,24.5157
702.0,858.0,2.0,1.0,878.0,93.0,845.0,32.0,576.0,52.0,414.0,91.0,956.0,47.0,3.785354e-05,61.45514,10785.12,12750420.0,62.2015,13.6867
982.0,795.0,1.0,1.0,764.0,92.0,878.0,6.0,713.0,42.0,111.0,38.0,976.0,13.0,1.76276e-05,49.79262,16783.42,5265529.0,66.4914,19.4651
290.0,753.0,1.0,2.0,932.0,71.0,538.0,10.0,601.0,41.0,204.0,89.0,195.0,8.0,0.0001093907,60.43181,63244.55,48044980.0,83.5952,42.972
658.0,638.0,7.0,1.0,438.0,13.0,653.0,7.0,159.0,3.0,385.0,80.0,938.0,59.0,0.0003643016,59.97292,6930.448,6729644.0,100.771,32.3448
520.0,847.0,1.0,2.0,320.0,40.0,482.0,49.0,539.0,66.0,314.0,86.0,633.0,91.0,0.0001156799,53.88138,153147.4,61404200.0,82.1055,30.3836
319.0,910.0,1.0,1.0,278.0,59.0,456.0,73.0,607.0,42.0,692.0,45.0,159.0,37.0,4.062362e-05,40.83488,370846.0,25358040.0,46.232,11.4492
773.0,812.0,1.0,4.0,535.0,13.0,991.0,63.0,105.0,50.0,240.0,33.0,798.0,12.0,4.614346e-05,41.20988,370846.0,25358040.0,62.2307,32.7015
514.0,896.0,3.0,5.0,273.0,76.0,872.0,76.0,341.0,88.0,310.0,90.0,369.0,18.0,2.908309e-05,59.75927,10785.12,10472090.0,76.5263,30.1962
491.0,820.0,1.0,2.0,879.0,35.0,482.0,39.0,551.0,64.0,316.0,20.0,951.0,82.0,7.892803e-05,24.15188,1397391.0,19841090.0,77.2988,52.3719
